Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Future Pred (5d),Risk Indicator,notes,Leadership Rank,Tier,Rank Change
AMGN,Healthcare,342.4,-0.46,74.12,76.62,Overbought,2.8,321.3276,Bullish,★★★★☆ ↓,7.05,0.0,6.56,Possible,Not expected,Not imminent,2.0,Increasing,0.5,7.05,11.3359,9.597,1.7389,94.57,90.86,284.9087,357.193,314.899,272.605,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,342.22,High,,196.5,,New
MPLX,Energy,53.32,0.85,73.94,72.54,Overbought,1.6,51.2887,Bullish,★★★★☆ ↓,5.58,0.0,3.96,No,Not expected,Imminent,2.1,Increasing,1.0,5.58,0.9406,0.7953,0.1453,91.84,90.12,48.4305,53.8433,50.9856,48.1279,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,53.25,High,,246.0,,New
SU,Energy,44.98,-0.49,73.86,72.99,Overbought,2.36,42.5761,Bullish,★★★★☆ ↓,9.12,0.0,5.65,No,Not expected,Not imminent,2.2,Increasing,0.5,9.12,1.2175,0.9425,0.275,93.4,92.09,37.9059,46.2346,41.881,37.5274,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,45.07,High,,147.0,,New
LLY,Healthcare,1049.6,1.9,72.41,84.34,Overbought,3.33,946.6987,Bullish,★★★★☆ ↓,13.54,0.0,10.87,Possible,Likely soon,Imminent,2.4,Increasing,1.0,13.54,48.9456,42.8613,6.0843,95.79,95.58,785.7897,1094.7031,925.3161,755.9291,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,1050.92,High,,91.0,,-14
L,Financial Services,105.3,0.17,72.4,72.64,Overbought,1.54,102.5384,Bullish,★★★★☆ ↓,4.4,0.0,2.69,No,Not expected,Not imminent,2.3,Increasing,1.0,4.4,1.2714,0.9734,0.2981,92.45,90.92,90.2908,106.5203,101.734,96.9477,Strong trend; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,105.03,High,,296.0,,New
LLYX,Unknown,25.45,3.67,72.24,84.49,Overbought,6.04,21.0575,Bullish,★★★★☆ ↓,27.51,0.0,20.86,Possible,Likely soon,Imminent,2.2,Increasing,1.0,27.51,2.0498,1.7498,0.3,95.25,95.04,14.653,27.1807,20.11,13.0393,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,25.54,High,,24.0,,New
RVMD,Healthcare,70.53,-0.07,72.03,84.14,Overbought,3.63,62.288,Bullish,★★★★☆ ↓,18.86,0.0,13.23,Possible,Likely soon,Not imminent,1.8,Increasing,0.5,18.86,3.7873,3.2619,0.5253,95.83,93.64,43.105,71.7504,61.723,51.6956,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,71.23,High,,46.0,,New
XLV,Unknown,152.84,0.33,71.72,75.96,Overbought,1.24,148.8673,Bullish,★★★★☆ ↓,4.73,0.0,2.67,Possible,Not expected,Not imminent,1.9,Increasing,1.0,4.73,2.0473,1.8252,0.2221,83.59,81.01,138.1218,155.1703,148.124,141.0777,Strong trend; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,152.76,High,,284.0,,New
URGN,Healthcare,25.27,7.3,71.39,69.17,Neutral,7.47,22.1474,Bullish,★★★★☆ →,30.86,0.0,14.1,No,Likely soon,Imminent,1.9,Increasing,1.0,30.86,1.2724,1.2142,0.0582,83.7,80.76,12.8547,26.417,21.8025,17.188,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,25.43,High,,19.0,,New
TIGO,Communication Services,53.57,-4.51,71.24,65.04,Neutral,3.73,49.8734,Bullish,★★★★☆ →,16.38,0.0,7.41,No,Not expected,Not imminent,2.4,Increasing,0.5,16.38,1.7903,1.0581,0.7321,91.26,89.72,36.2512,54.7205,49.0905,43.4605,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,54.02,Low,,54.0,,-
MDT,Healthcare,100.34,-0.46,70.96,72.2,Overbought,1.95,95.1671,Bullish,★★★★☆ ↓,11.0,0.0,5.44,No,Not expected,Not imminent,2.3,Increasing,0.5,11.0,1.6495,0.5155,1.134,86.36,88.18,87.7487,100.095,93.761,87.427,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,100.68,High,,122.0,,-
MNST,Consumer Defensive,72.3,-0.82,70.42,62.81,Neutral,2.46,69.9589,Bullish,★★★★☆ →,6.53,0.0,3.35,No,Not expected,Not imminent,2.0,Increasing,0.5,6.53,1.1079,0.7229,0.385,90.01,85.84,59.3468,73.7557,69.384,65.0123,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,72.29,Low,,211.0,,-
IBB,Unknown,165.22,-0.75,70.12,68.81,Neutral,2.05,160.3815,Bullish,★★★★☆ →,4.36,0.0,3.02,No,Not expected,Not imminent,2.1,Increasing,0.5,4.36,2.6725,2.4349,0.2376,88.03,85.23,136.4353,167.6829,159.9635,152.2441,Strong trend; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,165.37,Low,,298.0,,-
SRRK,Healthcare,39.69,-0.29,70.03,70.85,Overbought,5.68,32.918,Bullish,★★★★☆ ↓,41.8,0.0,20.57,No,Likely soon,Not imminent,1.7,Increasing,0.0,41.8,2.2288,0.6711,1.5577,90.3,83.32,34.5491,38.8058,31.1988,23.5917,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,40.33,High,,9.0,,-
FRO,Energy,25.2,-2.21,69.07,59.18,Neutral,3.06,24.4375,Bullish,★★★★☆ →,8.02,0.0,3.12,No,Not expected,Not imminent,1.9,Increasing,0.5,8.02,0.4667,0.3591,0.1075,84.25,85.18,18.0282,25.8895,24.4115,22.9335,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,25.25,Low,,170.0,,-
AZN,Healthcare,88.99,-0.63,69.0,66.4,Neutral,1.91,86.1432,Bullish,★★★★☆ →,9.66,0.0,3.3,No,Not expected,Not imminent,2.0,Increasing,0.5,9.66,1.6426,1.2653,0.3773,90.23,92.11,72.9318,91.4141,85.174,78.9339,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,88.78,Low,,136.0,,-
ABBV,Healthcare,232.91,-0.41,68.74,60.79,Neutral,2.68,227.3535,Bullish,★★★★☆ →,7.45,0.0,2.44,No,Not expected,Not imminent,2.4,Increasing,0.02,7.45,2.6526,1.0221,1.6305,79.36,78.28,193.0313,239.3253,225.4275,211.5297,Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,232.78,Low,,185.0,,-
PTCT,Healthcare,75.6,-1.42,68.73,72.4,Overbought,3.62,71.8847,Bullish,★★★★☆ ↓,5.34,0.0,5.17,No,Not expected,Not imminent,1.9,Increasing,0.5,5.34,2.1768,2.0128,0.1639,86.92,87.23,52.4075,78.441,71.136,63.831,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,75.59,High,,255.5,,-
CVE,Energy,18.25,-1.46,68.72,60.02,Neutral,2.96,17.6248,Bullish,★★★★☆ →,10.14,0.0,3.55,No,Not expected,Not imminent,2.0,Increasing,0.5,10.14,0.3248,0.2237,0.1012,85.64,82.63,14.9912,18.6821,17.43,16.1779,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,18.26,Low,,129.0,,-
OHI,Real Estate,44.72,-0.89,68.51,68.27,Neutral,2.4,42.8436,Bullish,★★★★☆ →,3.95,0.0,4.38,No,Not expected,Not imminent,1.9,Increasing,0.5,3.95,0.9723,0.8583,0.114,92.83,92.7,37.1058,46.3607,42.3155,38.2703,Strong trend; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,44.62,Low,,313.5,,-
TTE,Energy,64.19,-1.17,68.27,61.01,Neutral,1.52,63.0717,Bullish,★★★★☆ →,5.25,0.0,1.77,No,Not expected,Not imminent,2.0,Increasing,0.17,5.25,0.8956,0.7782,0.1174,79.77,86.49,58.0559,65.7425,62.8845,60.0265,Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,64.24,Low,,260.0,,-
XBI,Unknown,116.6,1.83,68.25,68.27,Neutral,2.39,111.8468,Bullish,★★★★☆ →,6.69,0.0,4.25,No,Not expected,Imminent,2.1,Increasing,1.0,6.69,1.7973,1.5458,0.2515,90.64,88.05,89.8258,116.9546,111.908,106.8614,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,116.71,Low,,205.5,,-
ARQT,Healthcare,27.89,2.24,68.14,71.0,Overbought,5.3,24.2257,Bullish,★★★★☆ ↓,14.4,0.0,15.13,No,Likely soon,Not imminent,1.8,Decreasing,1.0,14.4,1.1666,0.877,0.2896,84.62,74.06,15.9574,28.4981,24.1605,19.8229,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,27.31,High,,78.0,,-
CNQ,Energy,34.0,-0.15,67.96,68.91,Neutral,2.32,32.4463,Bullish,★★★★☆ →,6.65,0.0,4.79,No,Not expected,Not imminent,2.1,Increasing,0.5,6.65,0.6162,0.3744,0.2417,89.38,89.73,30.554,33.9752,32.207,30.4388,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,34.08,Low,,208.0,,-
MRK,Healthcare,95.05,-1.43,67.78,70.38,Overbought,2.98,89.6439,Bullish,★★★★☆ ↓,12.63,0.0,6.03,No,Not expected,Not imminent,2.0,Increasing,0.0,12.63,2.418,1.494,0.924,86.16,85.86,85.1609,96.3302,88.534,80.7378,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,95.1,High,,101.0,,-
GILD,Healthcare,128.07,0.7,67.48,66.8,Neutral,2.96,122.5995,Bullish,★★★★☆ →,4.48,0.0,4.46,No,Not expected,Imminent,2.1,Increasing,1.0,4.48,1.8692,1.2925,0.5767,89.95,84.06,106.5428,127.9907,122.015,116.0393,Strong trend; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,127.83,Low,,293.0,,-
OUT,Real Estate,22.1,-0.72,67.44,74.45,Overbought,3.77,19.9981,Bullish,★★★★☆ ↓,25.64,0.0,10.51,No,Likely soon,Not imminent,1.8,Increasing,0.5,25.64,1.0911,0.8118,0.2794,92.46,94.04,17.2494,23.3174,19.309,15.3006,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,22.15,High,,28.0,,-
CYTK,Healthcare,64.79,-2.07,67.24,59.64,Neutral,4.13,62.8346,Bullish,★★★★☆ →,9.46,0.0,3.11,No,Not expected,Not imminent,2.0,Increasing,0.33,9.46,1.6514,1.5671,0.0844,79.72,85.58,44.6927,68.622,62.4555,56.289,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,64.87,Low,,138.0,,-
COGT,Healthcare,34.94,4.61,67.12,82.67,Overbought,10.22,25.5217,Bullish,★★★★☆ ↓,142.3,0.0,36.9,Possible,Likely soon,Not imminent,2.0,Increasing,0.12,142.3,4.823,3.8087,1.0142,89.96,88.79,12.5283,41.3762,22.748,4.1198,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,34.98,High,,3.0,,-
MH,Consumer Defensive,16.89,4.0,67.1,75.97,Overbought,5.48,13.4996,Bullish,★★★★☆ ↓,54.95,0.0,25.11,No,Likely soon,Imminent,1.9,Increasing,0.01,54.95,1.1851,0.5086,0.6765,89.76,87.79,14.3332,16.8074,12.723,8.6386,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,17.79,High,,7.0,,-
GEV,Industrials,595.37,7.29,67.05,53.83,Neutral,4.73,577.9002,Bullish,★★★★☆ →,6.37,0.0,3.02,No,Not expected,Not imminent,2.2,Increasing,0.01,6.37,-1.7032,-5.3425,3.6393,63.49,59.09,445.895,601.0396,574.0695,547.0994,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,589.0,Low,,217.5,,-
SIVR,Unknown,48.75,0.74,66.85,57.42,Neutral,2.67,47.5188,Bullish,★★★★☆ →,6.39,0.0,2.59,No,Not expected,Not imminent,1.9,Increasing,0.03,6.39,0.6016,0.5153,0.0864,56.47,57.76,37.6319,50.4401,46.957,43.4739,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,48.75,Low,,215.5,,-
YUMC,Consumer Cyclical,48.44,1.53,66.73,71.76,Overbought,2.31,45.6508,Bullish,★★★★☆ ↓,12.44,0.0,6.11,No,Not expected,Imminent,1.8,Increasing,0.0,12.44,1.0076,0.6392,0.3684,94.23,92.13,45.9881,48.3591,45.1335,41.9079,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,48.19,High,,102.0,,-
DTM,Energy,115.18,1.39,66.73,59.73,Neutral,2.37,112.575,Bullish,★★★★☆ →,4.19,0.0,2.31,No,Not expected,Not imminent,1.8,Increasing,0.17,4.19,1.2875,1.1575,0.13,75.69,79.77,100.6859,118.5001,111.319,104.1379,Bullish MACD; Above VWAP; Above BB Middle,115.08,Low,,306.0,,-
B,Basic Materials,37.73,-0.03,66.72,67.34,Neutral,3.84,34.9919,Bullish,★★★★☆ →,15.07,0.0,7.82,No,Not expected,Not imminent,2.1,Increasing,0.5,15.07,1.2638,0.8631,0.4007,86.13,86.02,22.4044,38.7138,34.15,29.5862,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,37.68,Low,,69.5,,-
SLV,Unknown,46.45,0.76,66.68,57.42,Neutral,2.69,45.2656,Bullish,★★★★☆ →,6.41,0.0,2.62,No,Not expected,Not imminent,1.9,Increasing,0.03,6.41,0.5743,0.4887,0.0856,56.49,57.79,35.0099,48.0472,44.7215,41.3958,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,46.45,Low,,214.0,,-45
IDYA,Healthcare,33.13,-1.72,66.54,64.41,Neutral,4.63,31.3304,Bullish,★★★★☆ →,11.7,0.0,5.74,No,Not expected,Not imminent,2.0,Increasing,0.5,11.7,0.8837,0.7481,0.1356,78.91,75.19,22.9991,34.3743,31.469,28.5637,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,33.2,Low,,112.5,,-
ALL,Financial Services,209.93,-0.01,66.25,62.29,Neutral,2.04,203.9924,Bullish,★★★★☆ →,7.79,0.0,2.91,No,Not expected,Not imminent,2.0,Increasing,0.02,7.79,3.5604,2.3584,1.202,78.99,84.79,196.7708,216.9196,200.084,183.2484,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,210.23,Low,,181.0,,-
SMFG,Financial Services,17.02,0.95,66.22,59.16,Neutral,1.88,16.5853,Bullish,★★★★☆ →,5.45,0.0,2.62,No,Not expected,Not imminent,1.8,Increasing,0.17,5.45,0.237,0.1711,0.0659,68.5,76.36,15.1425,17.308,16.461,15.614,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,17.1,Low,,249.5,,-
CDP,Real Estate,29.72,1.78,66.21,64.67,Neutral,2.06,28.7913,Bullish,★★★★☆ →,3.23,0.0,3.23,No,Not expected,Imminent,1.7,Increasing,0.0,3.23,0.2429,0.1557,0.0872,86.41,82.67,27.9308,29.7693,28.607,27.4447,Strong trend; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,29.61,Low,,351.0,,-
TRV,Financial Services,285.47,-0.48,66.2,61.97,Neutral,1.74,279.9559,Bullish,★★★★☆ →,3.19,0.0,1.97,No,Not expected,Not imminent,1.9,Increasing,0.14,3.19,3.6208,3.1276,0.4931,81.0,82.78,258.8074,292.998,277.437,261.876,Bullish MACD; Above VWAP; Above BB Middle,285.4,Low,,355.0,,-
PHAT,Healthcare,14.79,-1.4,65.97,63.3,Neutral,6.41,13.9556,Bullish,★★★★☆ →,11.37,0.0,5.98,No,Not expected,Not imminent,1.9,Increasing,0.5,11.37,0.4166,0.3499,0.0667,69.02,64.06,8.0736,15.1194,13.8995,12.6796,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,14.77,High,,116.0,,-
LGN,Industrials,44.43,-1.11,65.96,65.25,Neutral,7.68,38.3604,Bullish,★★★★☆ →,13.92,0.0,15.82,No,Likely soon,Not imminent,1.9,Increasing,0.5,13.92,1.7397,0.972,0.7677,83.28,68.11,33.7859,45.1586,38.5628,31.9669,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,43.06,High,,84.0,,-
LQDA,Healthcare,29.64,-1.85,65.96,65.28,Neutral,7.44,26.6693,Bullish,★★★★☆ →,12.19,0.0,11.14,No,Likely soon,Not imminent,2.5,Increasing,0.5,12.19,1.3569,1.0691,0.2878,89.01,86.22,19.2539,31.0754,25.9065,20.7376,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,29.8,High,,105.0,,-
LABU,Unknown,134.88,-1.98,65.96,62.15,Neutral,6.95,125.8281,Bullish,★★★★☆ →,14.05,0.0,7.19,No,Not expected,Not imminent,2.1,Increasing,0.5,14.05,4.7949,4.2386,0.5564,85.28,83.04,73.1522,141.4057,126.0935,110.7813,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,135.74,High,,83.0,,-
HIG,Financial Services,132.18,-0.71,65.95,59.46,Neutral,1.68,129.9731,Bullish,★★★★☆ →,3.08,0.0,1.7,No,Not expected,Not imminent,2.0,Increasing,0.01,3.08,1.5923,1.1831,0.4092,79.17,83.76,121.1364,136.237,128.27,120.303,Bullish MACD; Above VWAP; Above BB Middle,132.23,Low,,358.0,,-
SBLK,Industrials,19.05,-1.3,65.93,58.39,Neutral,2.61,18.6212,Bullish,★★★★☆ →,3.48,0.0,2.3,No,Not expected,Not imminent,2.3,Increasing,0.02,3.48,0.2628,0.1972,0.0656,81.69,80.95,16.3911,19.5053,18.504,17.5027,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,19.08,Low,,338.5,,-
EYPT,Healthcare,14.28,2.29,65.88,65.7,Neutral,7.93,12.4004,Bullish,★★★★☆ →,29.58,0.0,15.16,No,Likely soon,Not imminent,2.2,Increasing,1.0,29.58,0.4007,-0.0022,0.4029,91.77,78.61,9.3603,13.9251,12.124,10.3229,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,13.97,High,,20.0,,-
ABVX,Healthcare,112.95,-0.77,65.87,68.06,Neutral,5.25,103.7655,Bullish,★★★★☆ →,13.39,0.0,8.85,No,Likely soon,Not imminent,2.5,Increasing,0.5,13.39,4.3155,3.6331,0.6824,85.86,83.45,61.8447,116.8,102.6268,88.4535,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,113.76,High,,94.0,,-
LTM,Industrials,48.11,4.88,65.81,67.15,Neutral,3.03,44.9837,Bullish,★★★★☆ →,7.94,0.0,6.95,No,Not expected,Imminent,2.2,Increasing,0.01,7.94,0.5266,0.1457,0.3809,65.05,55.57,41.1149,46.758,44.815,42.872,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,48.44,Low,,176.0,,-
XOM,Energy,117.98,0.54,65.42,58.33,Neutral,1.82,116.1357,Bullish,★★★★☆ →,3.94,0.0,1.59,No,Not expected,Not imminent,2.1,Increasing,0.14,3.94,1.1562,1.143,0.0132,80.04,81.85,108.0283,120.3344,115.8156,111.2968,Bullish MACD; Above VWAP; Above BB Middle,117.82,Low,,315.5,,-59
PSLV,Financial Services,16.97,1.13,65.4,56.87,Neutral,2.85,16.5257,Bullish,★★★★☆ →,6.39,0.0,2.69,No,Not expected,Not imminent,1.9,Increasing,0.03,6.39,0.1974,0.1622,0.0352,52.88,54.49,12.4069,17.5723,16.3,15.0277,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,16.95,Low,,215.5,,-
SBIT,Unknown,44.27,7.04,65.29,71.01,Overbought,6.68,35.6871,Bullish,★★★★☆ ↓,32.07,0.0,24.05,No,Likely soon,Imminent,1.8,Increasing,0.0,32.07,3.0482,1.9911,1.0572,92.57,94.84,40.6206,43.6008,34.3141,25.0273,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,42.07,High,,16.0,,-
HTHT,Consumer Cyclical,44.08,-2.52,65.28,64.66,Neutral,3.9,42.2075,Bullish,★★★★☆ →,8.22,0.0,4.44,No,Not expected,Not imminent,1.9,Increasing,0.12,8.22,1.4473,1.3759,0.0714,85.68,84.9,34.4714,47.2541,41.503,35.7519,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,43.92,Low,,166.0,,-
SMST,Unknown,69.33,19.66,65.26,72.84,Overbought,10.26,49.0884,Bullish,★★★★☆ ↓,71.57,0.0,41.24,No,Likely soon,Not imminent,1.8,Increasing,0.0,71.57,7.545,5.5724,1.9726,83.3,86.53,60.2474,68.8471,45.9612,23.0752,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,64.48,High,,5.0,,-
MT,Basic Materials,40.36,2.7,65.06,60.52,Neutral,2.33,39.0979,Bullish,★★★★☆ →,7.86,0.0,3.23,No,Not expected,Not imminent,2.0,Increasing,0.02,7.86,0.3789,0.3102,0.0688,69.42,66.33,30.3494,41.0085,39.0415,37.0745,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,40.25,Low,,179.0,,-
BITI,Unknown,23.04,3.55,65.02,70.95,Overbought,3.72,20.5401,Bullish,★★★★☆ ↓,15.43,0.0,12.17,No,Likely soon,Imminent,1.9,Increasing,0.0,15.43,0.9182,0.6294,0.2888,93.26,95.27,20.9059,22.9507,20.1465,17.3423,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,22.55,High,,65.0,,-
