Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Future Pred (5d),Risk Indicator,notes,Leadership Rank,Tier,Rank Change
SPY,Unknown,659.36,-0.95,34.97,38.79,Neutral,1.29,673.1,Bearish,★★☆☆☆ →,-2.35,0.0,-2.04,No,Not expected,Not imminent,2.2,Increasing,0.05,-2.35,-2.3585,0.5984,-2.9569,20.69,34.09,604.9214,692.0641,676.6325,661.2009,Above VWAP,662.7,Low,,17.0,,New
CVX,Energy,151.98,-1.83,32.91,44.03,Neutral,2.04,154.5978,Bearish,★★☆☆☆ →,-0.92,0.0,-1.69,No,Not expected,Not imminent,2.3,Increasing,0.0,-0.92,-0.0585,0.1298,-0.1883,39.86,47.81,148.4587,157.9917,154.835,151.6784,Above VWAP,151.39,Low,,14.0,,New
QQQ,Unknown,595.75,-1.31,32.71,39.25,Neutral,1.87,612.8668,Bearish,★★☆☆☆ →,-3.79,0.0,-2.79,No,Not expected,Not imminent,2.3,Increasing,0.05,-3.79,-3.6634,0.2951,-3.9585,17.65,26.35,537.1493,640.1926,618.182,596.1714,Above VWAP,598.98,Low,,23.0,,New
WMT,Consumer Defensive,102.65,-0.29,32.53,47.47,Neutral,1.55,103.0288,Neutral,★★☆☆☆ →,0.37,0.0,-0.37,No,Not expected,Not imminent,2.4,Decreasing,0.03,0.37,-0.2315,-0.3405,0.1091,74.56,63.14,95.445,106.5956,103.16,99.7244,Bullish MACD; Bullish Stochastic; Above VWAP,102.8,Low,,13.0,,New
MSFT,Technology,495.58,-2.35,32.11,38.27,Neutral,2.27,510.5571,Bearish,★★☆☆☆ →,-3.65,0.0,-2.93,No,Not expected,Not imminent,2.1,Increasing,0.05,-3.65,-4.1801,-3.142,-1.0381,20.7,23.08,453.6191,541.7304,514.9109,488.0914,Above VWAP,495.69,Low,,22.0,,New
AAPL,Technology,266.97,-0.18,32.0,53.69,Neutral,2.07,267.2652,Neutral,★★☆☆☆ →,-1.04,0.0,-0.11,No,Not expected,Not imminent,2.5,Increasing,0.12,-1.04,1.6669,2.9793,-1.3124,28.08,47.89,225.3108,277.193,268.6084,260.0238,Above VWAP,267.89,Low,,15.0,,New
IWM,Unknown,231.79,-0.42,31.77,34.76,Neutral,1.84,241.0789,Bearish,★★☆☆☆ →,-3.9,0.0,-3.85,No,Not expected,Not imminent,2.0,Increasing,0.03,-3.9,-2.9834,-1.4546,-1.5288,11.18,15.96,219.8623,253.218,243.019,232.82,Above VWAP,231.72,Low,,24.0,,New
NFLX,Communication Services,112.41,1.92,31.53,47.0,Neutral,2.66,112.9278,Neutral,★★☆☆☆ →,2.85,0.0,-0.46,No,Not expected,Not imminent,2.4,Decreasing,0.01,2.85,-0.4376,-0.8758,0.4383,42.24,56.15,106.7728,115.0271,111.1479,107.2688,Bullish MACD; Above VWAP; Above BB Middle,112.48,Low,,8.0,,New
GLD,Unknown,372.99,0.36,30.18,51.55,Neutral,1.68,373.1984,Neutral,★★☆☆☆ →,2.95,0.0,-0.06,No,Not expected,Not imminent,2.2,Decreasing,0.03,2.95,1.2349,1.474,-0.2391,46.04,60.69,314.4745,386.073,372.2966,358.5201,Above VWAP; Above BB Middle,373.72,Low,,7.0,,New
UBER,Technology,90.89,-1.32,29.91,40.47,Neutral,3.35,93.519,Bearish,★★☆☆☆ →,-3.99,0.0,-2.81,No,Not expected,Not imminent,1.9,Increasing,0.02,-3.99,-0.9346,-0.6245,-0.3101,17.89,20.14,80.3487,98.4576,94.0205,89.5834,Above VWAP,90.71,Low,,25.0,,New
ENPH,Technology,27.41,-0.44,29.76,33.87,Neutral,6.64,31.2229,Bearish,★★☆☆☆ →,-5.52,0.0,-12.21,No,Not expected,Not imminent,1.7,Increasing,0.0,-5.52,-1.6009,-1.368,-0.2328,4.13,6.06,44.4299,37.784,31.6135,25.443,Balanced metrics,27.82,High,,27.0,,-
CAT,Industrials,541.83,-1.85,29.38,49.91,Neutral,3.3,549.713,Bearish,★★☆☆☆ →,-1.05,0.0,-1.43,No,Not expected,Not imminent,2.3,Increasing,0.05,-1.05,2.9278,9.226,-6.2982,22.98,36.76,394.5912,599.2487,554.4018,509.5548,Above VWAP,541.86,Low,,16.0,,-
CRWD,Technology,516.64,-2.48,28.31,46.57,Neutral,3.47,530.002,Bearish,★★☆☆☆ →,-3.24,0.0,-2.52,No,Not expected,Not imminent,2.0,Increasing,0.11,-3.24,1.3813,6.9315,-5.5502,32.74,37.92,418.8284,563.4966,535.971,508.4455,Above VWAP,521.2,Low,,20.0,,-
QCOM,Technology,162.86,-2.33,27.66,40.45,Neutral,3.74,171.9489,Bearish,★★☆☆☆ →,-5.77,0.0,-5.29,No,Not expected,Not imminent,2.1,Decreasing,0.04,-5.77,-1.4053,0.5226,-1.9279,15.03,19.34,157.4486,186.3003,174.573,162.8457,Above VWAP,164.2,Low,,28.0,,-
NKE,Consumer Cyclical,62.27,-1.0,27.38,39.67,Neutral,2.88,64.4384,Bearish,★★☆☆☆ →,1.7,0.0,-3.37,No,Not expected,Not imminent,1.5,Increasing,0.0,1.7,-0.7989,-1.093,0.2941,39.21,44.48,67.9878,70.3474,64.561,58.7746,Bullish MACD,61.85,Low,,10.0,,-
COIN,Financial Services,266.14,0.83,27.27,33.83,Neutral,7.73,308.0988,Bearish,★★☆☆☆ →,-13.4,0.0,-13.62,No,Not expected,Not imminent,1.8,Increasing,0.01,-13.4,-17.2494,-12.0252,-5.2242,9.69,10.68,292.1732,373.1091,315.9835,258.858,Balanced metrics,265.05,High,,40.0,,-
AVGO,Technology,339.34,-0.97,26.94,43.7,Neutral,4.15,350.6022,Bearish,★★☆☆☆ →,-3.58,0.0,-3.21,No,Not expected,Not imminent,2.1,Increasing,0.05,-3.58,-3.8035,-0.6909,-3.1125,21.64,21.56,244.4839,381.8474,355.7155,329.5836,Above VWAP,340.99,Low,,21.0,,-
PANW,Technology,200.97,-0.95,26.94,36.95,Neutral,2.77,210.437,Bearish,★★☆☆☆ →,-6.32,0.0,-4.5,No,Not expected,Not imminent,2.1,Increasing,0.05,-6.32,-2.9611,-0.8156,-2.1454,19.36,18.25,189.119,225.7333,213.561,201.3887,Above VWAP,200.87,Low,,30.0,,-
MRNA,Healthcare,24.35,-1.66,25.95,43.81,Neutral,6.78,25.415,Bearish,★★☆☆☆ →,2.53,0.0,-4.19,No,Not expected,Not imminent,1.8,Increasing,0.0,2.53,-0.3412,-0.3125,-0.0287,25.76,31.48,30.4853,28.0232,25.483,22.9428,Balanced metrics,24.59,High,,9.0,,-
INTC,Technology,33.94,-2.2,25.38,38.14,Neutral,4.75,36.9324,Bearish,★★☆☆☆ →,-8.33,0.0,-8.09,No,Not expected,Not imminent,1.9,Decreasing,0.05,-8.33,-0.8592,-0.1291,-0.7301,7.46,9.56,25.1405,42.0728,38.0253,33.9777,Above VWAP,33.59,Low,,32.0,,-
FSLR,Technology,248.81,-1.87,25.29,49.64,Neutral,5.73,253.36,Bearish,★★☆☆☆ →,-5.29,0.0,-1.8,No,Not expected,Not imminent,1.6,Increasing,0.07,-5.29,2.0401,5.963,-3.9229,39.03,45.76,172.9585,285.5095,254.252,222.9945,Above VWAP,251.3,High,,26.0,,-
AMZN,Consumer Cyclical,226.61,-2.69,23.06,43.22,Neutral,3.88,235.6775,Bearish,★★☆☆☆ →,-9.11,0.0,-3.85,No,Not expected,Not imminent,1.9,Increasing,0.06,-9.11,0.1189,3.4102,-3.2913,24.22,34.56,214.8504,259.0356,236.5635,214.0914,Above VWAP,227.77,Low,,35.0,,-
HD,Consumer Cyclical,347.38,-2.97,21.89,21.82,Oversold,2.3,372.4872,Bearish,★★☆☆☆ ↑,-9.32,0.0,-6.74,No,Not expected,Not imminent,1.8,Increasing,0.0,-9.32,-7.5002,-5.2186,-2.2816,10.57,13.23,380.1757,395.9578,374.7985,353.6392,Balanced metrics,347.85,Low,,36.0,,-
SMCI,Technology,33.97,-0.38,21.63,26.96,Oversold,7.88,42.2884,Bearish,★★☆☆☆ ↑,-28.33,0.0,-19.67,No,Not expected,Not imminent,1.9,Decreasing,0.01,-28.33,-4.0561,-3.2411,-0.8149,5.93,5.79,41.6729,58.1236,44.222,30.3204,Balanced metrics,33.5,High,,43.0,,-
ZS,Technology,292.39,-0.86,21.33,36.96,Neutral,3.68,312.6779,Bearish,★★☆☆☆ →,-10.94,0.0,-6.49,No,Not expected,Not imminent,2.2,Increasing,0.06,-10.94,-5.4726,-0.0169,-5.4557,8.14,11.08,245.0154,343.5936,318.9085,294.2234,Above VWAP,290.66,Low,,38.0,,-
SHOP,Technology,137.98,-1.39,20.77,31.47,Neutral,5.8,155.5175,Bearish,★★☆☆☆ →,-14.27,0.0,-11.28,No,Not expected,Not imminent,2.1,Increasing,0.05,-14.27,-6.2435,-2.8684,-3.3751,5.92,9.53,118.3061,186.8655,161.6225,136.3795,Above VWAP,139.61,High,,41.0,,-
META,Communication Services,588.25,-2.29,20.4,23.08,Oversold,4.16,646.0657,Bearish,★★☆☆☆ ↑,-6.23,0.0,-8.95,No,Not expected,Not imminent,2.2,Increasing,0.01,-6.23,-26.2428,-24.6035,-1.6393,5.82,6.11,652.1516,777.1507,659.6805,542.2103,Balanced metrics,587.92,Low,,29.0,,-
NVDA,Technology,181.07,-2.96,20.22,42.1,Neutral,4.57,190.4586,Bearish,★★☆☆☆ →,-8.87,0.0,-4.93,No,Not expected,Not imminent,1.9,Increasing,0.05,-8.87,-1.7478,0.5196,-2.2673,21.21,27.43,142.7231,209.7396,193.0683,176.3969,Above VWAP,182.66,Low,,33.0,,-
TSLA,Consumer Cyclical,398.26,-2.61,19.33,39.96,Neutral,5.73,429.5516,Bearish,★★☆☆☆ →,-10.35,0.0,-7.28,No,Not expected,Not imminent,1.9,Increasing,0.0,-10.35,-10.9781,-4.3211,-6.657,23.07,19.59,341.6108,480.6224,438.5955,396.5686,Above VWAP,399.11,High,,37.0,,-
PLTR,Technology,167.65,-2.1,18.88,40.28,Neutral,6.48,181.5222,Bearish,★★☆☆☆ →,-12.11,0.0,-7.64,No,Not expected,Not imminent,2.3,Increasing,0.06,-12.11,-4.1941,-1.0739,-3.1202,15.04,17.92,117.8908,206.9966,185.29,163.5834,Above VWAP,166.44,High,,39.0,,-
AMD,Technology,227.72,-5.32,18.7,46.22,Neutral,6.43,240.4504,Bearish,★★☆☆☆ →,-8.93,0.0,-5.29,No,Not expected,Not imminent,2.0,Increasing,0.05,-8.93,-0.1329,4.0619,-4.1949,32.5,47.78,151.2993,269.8761,247.589,225.3019,Above VWAP,231.08,High,,34.0,,-
MSTR,Technology,204.82,4.81,16.29,29.64,Oversold,7.72,243.7374,Bearish,★★☆☆☆ ↑,-17.08,0.0,-15.97,No,Not expected,Not imminent,1.8,Increasing,0.0,-17.08,-21.2922,-18.5978,-2.6944,9.59,6.04,348.4534,312.2097,249.1838,186.1578,Balanced metrics,208.73,High,,42.0,,-
SEDG,Technology,34.78,1.49,13.11,44.84,Neutral,12.19,37.7904,Bearish,★★☆☆☆ →,9.3,0.0,-7.97,No,Not expected,Not imminent,2.2,Increasing,0.11,9.3,-0.4983,0.3056,-0.8039,26.26,33.24,22.1705,45.2388,37.858,30.4772,Healthy momentum; Above VWAP,36.12,High,,3.0,,-
CELH,Consumer Defensive,41.13,2.42,11.62,27.09,Oversold,8.8,50.1229,Bearish,★☆☆☆☆ ↑,-30.94,0.0,-17.94,No,Not expected,Not imminent,2.4,Increasing,0.03,-30.94,-4.766,-3.8864,-0.8796,6.41,10.19,38.2961,71.5321,52.968,34.4039,Above VWAP,41.3,High,,44.0,,-
