Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Future Pred (5d),Risk Indicator,notes,Leadership Rank,Tier,Rank Change
RVMD,Healthcare,70.58,2.08,72.57,84.39,Overbought,3.72,61.4205,Bullish,★★★★☆ ↓,20.51,0.0,14.91,Possible,Likely soon,Imminent,1.7,Increasing,1.0,20.51,3.7157,3.1306,0.5851,94.83,91.94,43.0164,70.6979,60.8455,50.9931,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,71.25,High,,44.0,,New
MPLX,Energy,52.87,0.13,71.69,70.25,Overbought,1.54,51.0749,Bullish,★★★★☆ ↓,5.47,0.0,3.51,No,Not expected,Not imminent,2.1,Increasing,0.2,5.47,0.9203,0.7589,0.1614,91.59,89.83,48.4025,53.5004,50.7962,48.0921,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,52.77,High,,291.0,,New
MRK,Healthcare,96.43,3.84,71.68,76.71,Overbought,3.01,89.0749,Bullish,★★★★☆ ↓,14.99,0.0,8.26,No,Likely soon,Imminent,2.0,Increasing,0.0,14.99,2.3215,1.263,1.0585,86.21,85.94,85.138,95.3341,88.162,80.9899,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,96.52,High,,88.0,,New
LQDA,Healthcare,30.2,6.34,71.66,68.36,Neutral,7.32,26.3566,Bullish,★★★★☆ →,8.2,0.0,14.58,No,Likely soon,Imminent,2.5,Increasing,1.0,8.2,1.3179,0.9971,0.3208,88.49,83.67,19.1909,30.6307,25.5415,20.4523,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,30.54,High,,202.0,,New
PHAT,Healthcare,15.0,4.09,71.55,66.46,Neutral,7.39,13.8678,Bullish,★★★★☆ →,11.19,0.0,8.16,No,Likely soon,Not imminent,1.9,Increasing,1.0,11.19,0.4205,0.3332,0.0873,62.25,61.98,8.0655,14.992,13.833,12.674,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,15.05,High,,137.0,,New
REGN,Healthcare,725.34,2.99,71.46,79.56,Overbought,2.85,656.6886,Bullish,★★★★☆ ↓,15.5,0.0,10.45,No,Likely soon,Imminent,2.2,Increasing,0.0,15.5,26.1197,21.02,5.0998,89.49,87.34,609.4307,733.8638,649.2455,564.6272,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,717.45,High,,83.0,,New
NESR,Energy,14.25,2.37,71.44,69.98,Neutral,4.48,12.8646,Bullish,★★★★☆ →,15.76,0.0,10.77,No,Likely soon,Not imminent,1.9,Increasing,1.0,15.76,0.5517,0.4811,0.0706,80.19,74.12,8.9134,14.4992,12.9403,11.3813,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,14.34,Low,,81.5,,New
LGN,Industrials,44.93,11.99,71.26,66.61,Neutral,7.62,37.7214,Bullish,★★★★☆ →,17.28,0.0,19.11,No,Likely soon,Imminent,1.9,Increasing,1.0,17.28,1.3278,0.7801,0.5477,75.8,50.96,33.6206,44.4403,37.9847,31.5292,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,43.17,High,,68.0,,-
AZN,Healthcare,89.55,0.17,71.19,69.67,Neutral,1.9,85.8435,Bullish,★★★★☆ →,9.17,0.0,4.32,No,Not expected,Not imminent,2.0,Increasing,1.0,9.17,1.7184,1.171,0.5475,93.36,91.88,72.8005,90.9117,84.896,78.8803,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,89.68,Low,,177.5,,-
CDTX,Healthcare,218.41,0.23,70.95,88.77,Overbought,6.07,132.5951,Bullish,★★★★☆ ↓,117.56,0.0,64.72,Possible,Likely soon,Not imminent,2.0,Increasing,1.0,117.56,27.312,11.4494,15.8626,99.32,87.79,92.072,204.9263,119.9795,35.0327,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,259.11,High,,4.0,,-
PARR,Energy,46.27,2.85,70.71,66.33,Neutral,6.16,41.2915,Bullish,★★★★☆ →,14.16,0.0,12.06,No,Likely soon,Not imminent,2.2,Increasing,1.0,14.16,1.6771,1.3033,0.3737,80.74,73.19,24.3391,45.807,41.244,36.681,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,46.53,High,,94.0,,-
BIIB,Healthcare,168.83,2.52,70.52,71.35,Overbought,3.68,157.2066,Bullish,★★★★☆ ↓,13.06,0.0,7.39,No,Not expected,Not imminent,1.9,Increasing,1.0,13.06,4.6585,3.385,1.2735,91.81,91.86,139.346,169.0969,155.4265,141.7561,Strong trend; Healthy momentum; Recent high; Bullish MACD; Above VWAP; Above BB Middle,168.34,High,,109.0,,-
MDT,Healthcare,100.8,4.69,70.51,74.78,Overbought,1.85,94.6226,Bullish,★★★★☆ ↓,11.48,0.0,6.53,No,Not expected,Imminent,2.3,Increasing,1.0,11.48,1.3255,0.232,1.0935,88.24,89.95,87.6233,99.1748,93.539,87.9032,Strong trend; Healthy momentum; Recent high; Bullish MACD; Above VWAP; Above BB Middle,100.86,High,,132.0,,-
DOLE,Consumer Defensive,14.14,0.71,70.04,72.57,Overbought,2.53,13.4718,Bullish,★★★★☆ ↓,9.36,0.0,4.96,No,Not expected,Not imminent,2.2,Increasing,0.0,9.36,0.2795,0.1631,0.1164,82.34,77.48,13.7911,14.2754,13.264,12.2526,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,14.1,High,,173.0,,-
GILD,Healthcare,127.18,2.49,69.88,65.3,Neutral,3.02,122.0237,Bullish,★★★★☆ →,3.4,0.0,4.23,No,Not expected,Not imminent,2.1,Increasing,1.0,3.4,1.5996,1.1483,0.4512,83.53,81.72,106.3786,126.9376,121.6845,116.4314,Strong trend; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,126.93,Low,,417.0,,-
AUPH,Healthcare,15.5,0.06,69.74,71.96,Overbought,5.8,14.1383,Bullish,★★★★☆ ↓,8.62,0.0,9.63,No,Likely soon,Not imminent,1.9,Increasing,0.12,8.62,0.774,0.7331,0.0409,82.23,81.13,9.8571,16.7476,13.792,10.8364,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,15.48,High,,192.0,,-
TTE,Energy,64.95,-0.09,69.46,67.82,Neutral,1.52,62.954,Bullish,★★★★☆ →,6.04,0.0,3.17,No,Not expected,Not imminent,2.0,Increasing,0.2,6.04,1.0088,0.7489,0.2599,89.42,90.53,58.034,65.5901,62.7875,59.9849,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,64.92,Low,,271.0,,-
XLV,Unknown,152.59,0.59,68.99,76.57,Overbought,1.31,148.0406,Bullish,★★★★☆ ↓,5.16,0.0,3.07,No,Not expected,Not imminent,1.9,Increasing,0.14,5.16,2.1481,1.6907,0.4573,79.02,81.59,138.0306,153.8934,147.4655,141.0376,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,152.6,High,,308.5,,-
ARQT,Healthcare,27.28,4.24,68.9,69.32,Neutral,5.49,23.8399,Bullish,★★★★☆ →,13.62,0.0,14.43,No,Likely soon,Imminent,1.8,Increasing,1.0,13.62,0.9627,0.8046,0.1581,76.72,63.12,15.8573,28.1365,23.7565,19.3765,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,26.71,High,,101.0,,-
XBI,Unknown,115.18,0.3,68.86,66.72,Neutral,2.47,111.0145,Bullish,★★★★☆ →,6.61,0.0,3.75,No,Not expected,Not imminent,2.1,Increasing,1.0,6.61,1.6836,1.4444,0.2392,87.1,81.95,89.7337,116.1032,111.097,106.0908,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,115.35,Low,,248.0,,-
BNS,Financial Services,67.8,0.68,68.74,68.12,Neutral,1.3,66.3108,Bullish,★★★★☆ →,3.12,0.0,2.25,No,Not expected,Not imminent,2.1,Increasing,0.14,3.12,0.6801,0.6059,0.0743,82.73,81.4,53.9709,68.3336,66.116,63.8984,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,67.79,Low,,443.5,,-
XOM,Energy,119.03,1.15,67.85,62.97,Neutral,1.85,115.7933,Bullish,★★★★☆ →,5.2,0.0,2.8,No,Not expected,Not imminent,2.1,Increasing,0.2,5.2,1.4247,1.114,0.3107,86.68,82.46,108.0003,119.9053,115.4836,111.0619,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,118.98,Low,,306.5,,-
SBLK,Industrials,19.3,0.78,67.53,63.32,Neutral,2.46,18.5761,Bullish,★★★★☆ →,7.52,0.0,3.9,No,Not expected,Not imminent,2.3,Increasing,0.02,7.52,0.2773,0.1808,0.0965,82.17,80.38,16.387,19.4828,18.4285,17.3742,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,19.3,Low,,221.0,,-
SQM,Basic Materials,59.4,-0.12,67.52,77.19,Overbought,4.86,50.6631,Bullish,★★★★☆ ↓,28.85,0.0,17.25,No,Likely soon,Not imminent,1.7,Increasing,0.5,28.85,3.2485,2.109,1.1396,86.98,88.6,40.6737,58.8583,49.2595,39.6607,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,59.33,High,,20.0,,-
DINO,Energy,56.15,2.13,67.4,59.92,Neutral,3.66,54.1592,Bullish,★★★★☆ →,5.03,0.0,3.68,No,Not expected,Not imminent,1.9,Increasing,0.2,5.03,0.6882,0.5253,0.1629,85.36,76.93,38.8301,56.4873,54.1265,51.7657,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,56.43,Low,,312.5,,-
MNST,Consumer Defensive,72.9,1.48,67.29,66.11,Neutral,2.48,69.7125,Bullish,★★★★☆ →,9.02,0.0,4.57,No,Not expected,Not imminent,2.0,Increasing,1.0,9.02,1.0888,0.6267,0.4621,87.16,80.95,59.2816,73.4114,69.255,65.0986,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,72.77,Low,,181.0,,-
PGNY,Healthcare,25.85,-3.62,67.09,71.35,Overbought,4.88,22.296,Bullish,★★★★☆ ↓,39.2,0.0,15.94,No,Likely soon,Not imminent,2.2,Increasing,0.5,39.2,1.6362,0.9391,0.6971,91.89,93.04,20.9116,26.9587,21.1385,15.3183,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,25.99,High,,10.0,,-
BP,Energy,36.69,0.52,66.93,65.64,Neutral,1.82,35.4627,Bullish,★★★★☆ →,5.92,0.0,3.46,No,Not expected,Not imminent,2.2,Increasing,0.12,5.92,0.626,0.5755,0.0505,81.96,76.79,30.5094,37.3878,35.277,33.1661,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,36.66,Low,,276.0,,-
TRV,Financial Services,286.85,0.82,66.9,64.84,Neutral,1.77,279.3754,Bullish,★★★★☆ →,3.45,0.0,2.68,No,Not expected,Not imminent,1.9,Increasing,0.17,3.45,3.9027,3.0044,0.8983,83.3,85.09,258.6815,292.1564,276.588,261.0196,Strong trend; Bullish MACD; Above VWAP; Above BB Middle,286.98,Low,,414.0,,-
COCO,Consumer Defensive,46.59,2.55,66.83,67.33,Neutral,4.6,42.6995,Bullish,★★★★☆ →,16.83,0.0,9.11,No,Likely soon,Not imminent,2.0,Increasing,1.0,16.83,1.0694,0.5254,0.544,54.42,47.32,36.6718,45.9665,42.2888,38.611,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,46.87,Low,,73.0,,-
ALB,Basic Materials,121.39,3.14,66.71,73.53,Overbought,5.47,103.8848,Bullish,★★★★☆ ↓,37.24,0.0,16.85,No,Likely soon,Not imminent,2.0,Increasing,1.0,37.24,6.4083,3.8675,2.5407,84.48,85.99,76.9965,120.7876,101.653,82.5184,Strong trend; Healthy momentum; Recent high; Bullish MACD; Above VWAP; Above BB Middle,122.12,High,,11.0,,-
APA,Energy,24.92,2.21,66.7,59.88,Neutral,3.83,23.7539,Bullish,★★★★☆ →,12.81,0.0,4.91,No,Not expected,Not imminent,2.2,Increasing,1.0,12.81,0.4677,0.2802,0.1875,73.54,72.2,20.0209,25.5504,23.516,21.4816,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,24.89,Low,,113.0,,-
OCUL,Healthcare,11.76,-1.09,66.64,54.36,Neutral,4.55,11.4146,Bullish,★★★★☆ →,7.89,0.0,3.03,No,Not expected,Not imminent,1.8,Increasing,0.01,7.89,0.0447,-0.0852,0.1299,75.0,65.49,9.9529,12.053,11.3295,10.606,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,11.72,Low,,211.0,,-
DTM,Energy,113.6,-1.1,66.6,55.83,Neutral,2.59,112.3008,Bullish,★★★★☆ →,3.09,0.0,1.16,No,Not expected,Not imminent,1.9,Increasing,0.2,3.09,1.2887,1.125,0.1637,81.24,83.71,100.6424,118.0327,110.98,103.9273,Bullish MACD; Above VWAP; Above BB Middle,113.82,Low,,447.5,,-
EXPD,Industrials,139.91,-1.63,66.45,66.75,Neutral,3.33,132.6931,Bullish,★★★★☆ →,3.08,0.0,5.44,No,Not expected,Not imminent,1.8,Increasing,0.5,3.08,4.5278,4.3187,0.2092,90.11,89.24,116.9151,149.9528,130.0655,110.1782,Strong trend; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,140.04,Low,,449.0,,-
ED,Utilities,102.91,-0.91,66.39,61.7,Neutral,1.87,100.0567,Bullish,★★★★☆ →,5.05,0.0,2.85,No,Not expected,Not imminent,2.1,Increasing,0.0,5.05,0.98,0.2072,0.7727,90.74,91.26,99.5683,103.7406,99.3865,95.0324,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,102.59,Low,,311.0,,-
PTCT,Healthcare,76.69,1.44,66.34,79.46,Overbought,3.7,71.4936,Bullish,★★★★☆ ↓,13.25,0.0,7.27,Possible,Not expected,Not imminent,1.9,Increasing,1.0,13.25,2.3043,1.9718,0.3324,87.74,89.0,52.2772,77.9474,70.682,63.4166,Strong trend; Healthy momentum; Recent high; Bullish MACD; Above VWAP; Above BB Middle,76.65,High,,105.0,,-
CNQ,Energy,34.05,2.16,66.29,69.6,Neutral,2.25,32.2828,Bullish,★★★★☆ →,8.54,0.0,5.47,No,Not expected,Imminent,2.1,Increasing,1.0,8.54,0.562,0.314,0.248,91.42,90.38,30.5295,33.7668,32.0245,30.2822,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,33.99,Low,,194.5,,-
CVE,Energy,18.52,3.06,66.15,64.31,Neutral,2.8,17.559,Bullish,★★★★☆ →,11.1,0.0,5.47,No,Not expected,Imminent,2.1,Increasing,1.0,11.1,0.3282,0.1984,0.1298,85.92,80.8,14.978,18.5781,17.3565,16.1349,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,18.51,Low,,138.0,,-
PEP,Consumer Defensive,148.77,0.64,66.04,57.8,Neutral,1.59,146.1195,Bullish,★★★★☆ →,4.11,0.0,1.81,No,Not expected,Not imminent,1.7,Increasing,0.0,4.11,0.1032,-0.5931,0.6963,71.61,52.17,141.2093,153.824,146.6045,139.385,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,148.7,Low,,365.5,,-
SMFG,Financial Services,16.86,-2.6,65.97,56.86,Neutral,1.9,16.5396,Bullish,★★★★☆ →,4.46,0.0,1.94,No,Not expected,Not imminent,1.8,Increasing,0.2,4.46,0.2426,0.1546,0.088,77.85,81.35,15.1317,17.2347,16.4135,15.5923,Bullish MACD; Above VWAP; Above BB Middle,16.75,Low,,348.0,,-
IMNM,Healthcare,17.86,-1.49,65.96,62.61,Neutral,7.29,16.3486,Bullish,★★★★☆ →,15.9,0.0,9.25,No,Likely soon,Not imminent,2.0,Increasing,0.5,15.9,0.6194,0.515,0.1043,75.78,71.16,10.547,18.1283,16.399,14.6697,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,17.98,High,,78.0,,-
FENY,Unknown,25.17,0.8,65.95,57.84,Neutral,1.74,24.7674,Bullish,★★★★☆ →,4.01,0.0,1.63,No,Not expected,Not imminent,2.3,Increasing,0.0,4.01,0.2076,0.1612,0.0465,78.06,76.06,23.8432,25.4499,24.6835,23.9171,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,25.13,Low,,376.0,,-
LABU,Unknown,137.6,1.18,65.89,65.32,Neutral,6.95,124.8753,Bullish,★★★★☆ →,19.35,0.0,10.19,No,Likely soon,Not imminent,2.1,Increasing,1.0,19.35,4.9548,4.0995,0.8554,86.44,80.92,73.1393,140.7755,125.005,109.2345,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,138.16,High,,52.0,,-
MPC,Energy,199.61,1.86,65.85,57.88,Neutral,3.38,194.2118,Bullish,★★★★☆ →,8.61,0.0,2.78,No,Not expected,Not imminent,2.6,Increasing,0.12,8.61,2.0174,1.6576,0.3598,86.15,82.48,156.6152,203.0275,194.5605,186.0935,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,199.68,Low,,193.0,,-
ABVX,Healthcare,113.83,0.18,65.84,69.82,Neutral,5.44,102.7987,Bullish,★★★★☆ →,15.4,0.0,10.73,No,Likely soon,Not imminent,2.5,Increasing,1.0,15.4,4.2643,3.4625,0.8017,87.9,78.07,61.5496,115.7673,101.5148,87.2622,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,114.26,High,,84.0,,-
AS,Consumer Cyclical,33.36,8.45,65.78,59.91,Neutral,3.71,31.3559,Bullish,★★★★☆ →,6.24,0.0,6.39,No,Not expected,Imminent,1.9,Increasing,0.01,6.24,-0.0142,-0.3723,0.3581,56.1,45.88,31.9946,33.3032,31.254,29.2048,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,33.53,Low,,263.5,,-
SBRA,Real Estate,18.81,1.18,65.72,61.85,Neutral,2.79,18.2374,Bullish,★★★★☆ →,6.33,0.0,3.14,No,Not expected,Not imminent,1.9,Increasing,0.01,6.33,0.2258,0.1747,0.0511,82.87,78.16,17.1904,19.2009,18.0751,16.9492,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,18.71,Low,,261.0,,-
VIV,Communication Services,13.05,1.32,65.67,59.81,Neutral,2.23,12.7149,Bullish,★★★★☆ →,6.97,0.0,2.64,No,Not expected,Not imminent,2.2,Increasing,0.14,6.97,0.1801,0.1471,0.033,79.11,85.4,10.1017,13.4352,12.677,11.9188,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,13.04,Low,,238.0,,-
LLY,Healthcare,1030.05,0.82,65.66,82.65,Overbought,3.45,935.8669,Bullish,★★★★☆ ↓,13.75,0.0,10.06,Possible,Likely soon,Not imminent,2.3,Increasing,1.0,13.75,48.4677,41.3403,7.1274,95.45,95.83,784.4846,1079.4755,913.398,747.3206,Strong trend; Healthy momentum; Recent high; Bullish MACD; Above VWAP; Above BB Middle,1029.17,High,,99.0,,-
WES,Energy,39.03,0.08,65.66,59.37,Neutral,2.01,38.36,Bullish,★★★★☆ →,4.53,0.0,1.75,No,Not expected,Not imminent,1.8,Increasing,0.12,4.53,0.3559,0.3358,0.0201,70.66,66.86,37.0565,39.7057,38.2259,36.7461,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,39.01,Low,,343.0,,-
HQY,Healthcare,102.74,2.57,65.58,65.94,Neutral,2.93,97.3903,Bullish,★★★★☆ →,8.11,0.0,5.49,No,Not expected,Imminent,1.7,Increasing,0.0,8.11,1.9917,1.3719,0.6198,92.18,89.5,96.0317,102.9887,96.8317,90.6748,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,102.12,Low,,204.0,,-
CM,Financial Services,85.86,-1.12,65.58,62.11,Neutral,1.42,84.4539,Bullish,★★★★☆ →,3.06,0.0,1.66,No,Not expected,Not imminent,2.7,Increasing,0.2,3.06,1.1336,1.0858,0.0478,86.84,89.1,67.7244,87.9054,84.169,80.4326,Bullish MACD; Above VWAP; Above BB Middle,85.83,Low,,453.0,,-
HIG,Financial Services,133.12,0.8,65.25,63.51,Neutral,1.64,129.7408,Bullish,★★★★☆ →,4.05,0.0,2.6,No,Not expected,Not imminent,2.0,Increasing,0.01,4.05,1.7386,1.0808,0.6578,83.96,88.48,121.0636,135.7862,127.905,120.0238,Strong trend; Bullish MACD; Above VWAP; Above BB Middle,133.31,Low,,373.0,,-
XLE,Unknown,91.06,0.8,65.2,58.74,Neutral,1.76,89.4064,Bullish,★★★★☆ →,4.44,0.0,1.85,No,Not expected,Not imminent,2.3,Increasing,0.0,4.44,0.8458,0.6441,0.2016,81.54,79.36,85.8175,92.0778,89.035,85.9922,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,90.93,Low,,351.0,,-
