Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Future Pred (5d),Risk Indicator,notes,Leadership Rank,Tier,Rank Change
WMT,Consumer Defensive,101.44,-1.47,31.87,42.07,Neutral,1.64,102.9135,Bearish,★★☆☆☆ →,-0.81,0.0,-1.43,No,Not expected,Not imminent,2.3,Decreasing,0.03,-0.81,-0.3659,-0.3674,0.0015,66.58,60.47,95.5291,106.6146,103.0995,99.5844,Bullish MACD; Bullish Stochastic; Above VWAP,101.7,Low,,15.0,,New
AAPL,Technology,267.44,-0.01,31.47,54.58,Neutral,2.08,267.3103,Neutral,★★☆☆☆ →,-0.87,0.0,0.05,No,Not expected,Not imminent,2.5,Increasing,0.12,-0.87,1.7196,2.9898,-1.2702,30.46,48.68,225.4075,277.2002,268.6321,260.064,Above VWAP,268.47,Low,,16.0,,New
SPY,Unknown,660.19,-0.82,31.13,39.32,Neutral,1.3,673.1791,Bearish,★★☆☆☆ →,-2.23,0.0,-1.93,No,Not expected,Not imminent,2.2,Increasing,0.05,-2.23,-2.2662,0.6169,-2.8831,22.56,34.71,605.2455,691.9133,676.674,661.4347,Above VWAP,663.08,Low,,17.0,,New
CAT,Industrials,546.95,-0.92,30.04,52.05,Neutral,3.27,550.2011,Neutral,★★☆☆☆ →,-0.12,0.0,-0.59,No,Not expected,Not imminent,2.3,Increasing,0.05,-0.12,3.4972,9.3399,-5.8427,26.47,37.92,394.8723,599.2602,554.658,510.0558,Above VWAP,547.61,Low,,14.0,,New
QCOM,Technology,165.06,-1.01,29.76,42.38,Neutral,3.72,172.1585,Bearish,★★☆☆☆ →,-4.5,0.0,-4.12,No,Not expected,Not imminent,2.2,Decreasing,0.04,-4.5,-1.1609,0.5715,-1.7324,19.24,20.75,157.4674,185.9811,174.683,163.3849,Above VWAP,166.08,Low,,26.0,,New
ENPH,Technology,27.6,0.25,29.71,34.43,Neutral,6.73,31.241,Bearish,★★☆☆☆ →,-4.86,0.0,-11.65,No,Not expected,Not imminent,1.7,Increasing,0.0,-4.86,-1.5798,-1.3638,-0.216,5.17,6.4,44.3042,37.7668,31.623,25.4792,Balanced metrics,27.95,High,,29.0,,New
UBER,Technology,90.85,-1.37,29.71,40.37,Neutral,3.43,93.5152,Bearish,★★☆☆☆ →,-4.04,0.0,-2.85,No,Not expected,Not imminent,1.9,Increasing,0.02,-4.04,-0.939,-0.6254,-0.3137,18.55,20.36,80.4653,98.4616,94.0185,89.5754,Above VWAP,90.71,Low,,25.0,,New
QQQ,Unknown,596.31,-1.22,29.37,39.53,Neutral,1.88,612.9202,Bearish,★★☆☆☆ →,-3.7,0.0,-2.71,No,Not expected,Not imminent,2.3,Increasing,0.05,-3.7,-3.6012,0.3075,-3.9087,18.94,26.78,537.553,640.1015,618.21,596.3185,Above VWAP,598.86,Low,,21.0,,-
NKE,Consumer Cyclical,62.47,-0.68,27.75,40.19,Neutral,2.87,64.4575,Bearish,★★☆☆☆ →,2.03,0.0,-3.08,No,Not expected,Not imminent,1.5,Increasing,0.0,2.03,-0.7767,-1.0886,0.3119,40.33,44.86,67.959,70.3414,64.571,58.8006,Bullish MACD,61.98,Low,,11.0,,-
COIN,Financial Services,261.79,-0.82,27.59,32.47,Neutral,7.86,307.6844,Bearish,★★☆☆☆ →,-14.82,0.0,-14.92,No,Not expected,Not imminent,1.8,Increasing,0.01,-14.82,-17.7328,-12.1219,-5.6109,8.29,10.21,291.8885,373.7179,315.766,257.8142,Balanced metrics,260.4,High,,41.0,,-
IWM,Unknown,233.46,0.3,27.27,37.07,Neutral,1.89,241.2379,Bearish,★★☆☆☆ →,-3.21,0.0,-3.22,No,Not expected,Not imminent,2.0,Increasing,0.03,-3.21,-2.7978,-1.4175,-1.3803,14.42,17.04,219.9199,252.9352,243.1025,233.2698,Above VWAP,233.24,Low,,18.0,,-
MSFT,Technology,493.79,-2.7,27.01,37.37,Neutral,2.36,510.3868,Bearish,★★☆☆☆ →,-3.99,0.0,-3.25,No,Not expected,Not imminent,2.1,Increasing,0.05,-3.99,-4.3788,-3.1817,-1.1971,23.13,23.89,453.9846,541.9228,514.8215,487.7202,Above VWAP,493.77,Low,,23.0,,-
PANW,Technology,201.0,-0.94,26.87,36.97,Neutral,2.79,210.4398,Bearish,★★☆☆☆ →,-6.3,0.0,-4.49,No,Not expected,Not imminent,2.0,Increasing,0.05,-6.3,-2.9577,-0.815,-2.1428,19.41,18.26,189.1387,225.7283,213.5625,201.3967,Above VWAP,201.27,Low,,30.0,,-
CRWD,Technology,513.67,-3.04,26.65,45.49,Neutral,3.51,529.7191,Bearish,★★☆☆☆ →,-3.79,0.0,-3.03,No,Not expected,Not imminent,2.0,Increasing,0.11,-3.79,1.0513,6.8655,-5.8142,31.03,37.35,419.2523,563.8153,535.8225,507.8297,Above VWAP,518.12,Low,,22.0,,-
FSLR,Technology,252.19,-0.53,26.41,51.67,Neutral,5.76,253.682,Neutral,★★☆☆☆ →,-4.0,0.0,-0.59,No,Not expected,Not imminent,1.6,Increasing,0.07,-4.0,2.4157,6.0381,-3.6224,41.34,46.53,173.0452,285.591,254.421,223.251,Above VWAP,253.85,High,,24.0,,-
AVGO,Technology,340.5,-0.63,26.24,44.27,Neutral,4.17,350.7127,Bearish,★★☆☆☆ →,-3.25,0.0,-2.91,No,Not expected,Not imminent,2.1,Increasing,0.05,-3.25,-3.6746,-0.6652,-3.0094,22.32,21.78,244.9469,381.7571,355.7735,329.7899,Above VWAP,341.77,Low,,20.0,,-
INTC,Technology,34.33,-1.09,25.78,39.37,Neutral,4.7,36.969,Bearish,★★☆☆☆ →,-7.29,0.0,-7.14,No,Not expected,Not imminent,1.9,Decreasing,0.05,-7.29,-0.8164,-0.1205,-0.6959,9.09,10.1,25.1587,42.0132,38.0445,34.0758,Above VWAP,33.98,Low,,31.0,,-
MRNA,Healthcare,24.92,0.65,22.58,46.38,Neutral,6.75,25.4693,Bearish,★★☆☆☆ →,4.93,0.0,-2.16,No,Not expected,Not imminent,1.8,Increasing,0.0,4.93,-0.2778,-0.2998,0.022,28.84,32.5,30.427,28.0106,25.5115,23.0124,Bullish MACD,25.17,High,,7.0,,-
MSTR,Technology,206.8,5.82,21.41,30.67,Neutral,7.95,243.9264,Bearish,★★☆☆☆ →,-16.27,0.0,-15.22,No,Not expected,Not imminent,1.8,Increasing,0.0,-16.27,-21.0717,-18.5537,-2.5179,10.35,6.3,347.71,312.0204,249.283,186.5456,Balanced metrics,209.86,High,,42.0,,-
ZS,Technology,293.11,-0.61,21.19,37.3,Neutral,3.72,312.7465,Bearish,★★☆☆☆ →,-10.72,0.0,-6.28,No,Not expected,Not imminent,2.2,Increasing,0.06,-10.72,-5.3926,-0.0009,-5.3917,9.86,11.66,245.1986,343.4683,318.9445,294.4207,Above VWAP,291.69,Low,,36.0,,-
SMCI,Technology,34.9,2.35,21.09,29.57,Oversold,7.9,42.3769,Bearish,★★☆☆☆ ↑,-26.37,0.0,-17.64,No,Not expected,Not imminent,2.0,Decreasing,0.01,-26.37,-3.9527,-3.2205,-0.7323,7.53,6.32,41.9301,58.0312,44.2685,30.5058,Balanced metrics,34.73,High,,43.0,,-
AMD,Technology,230.29,-4.25,20.71,47.27,Neutral,6.36,240.6952,Bearish,★★☆☆☆ →,-7.9,0.0,-4.32,No,Not expected,Not imminent,2.0,Increasing,0.05,-7.9,0.1527,4.1191,-3.9663,34.68,48.51,151.5404,269.547,247.7175,225.888,Above VWAP,233.59,High,,32.0,,-
NVDA,Technology,181.36,-2.81,20.05,42.3,Neutral,4.56,190.4858,Bearish,★★☆☆☆ →,-8.72,0.0,-4.79,No,Not expected,Not imminent,1.9,Increasing,0.05,-8.72,-1.7161,0.5259,-2.242,21.5,27.53,142.8447,209.7111,193.0825,176.4539,Above VWAP,182.0,Low,,34.0,,-
TSLA,Consumer Cyclical,401.25,-1.88,19.45,40.68,Neutral,5.69,429.8363,Bearish,★★☆☆☆ →,-9.68,0.0,-6.65,No,Not expected,Not imminent,2.0,Increasing,0.0,-9.68,-10.6458,-4.2547,-6.3912,24.16,19.96,341.768,480.185,438.745,397.305,Above VWAP,401.81,High,,35.0,,-
PLTR,Technology,167.33,-2.29,18.91,40.11,Neutral,6.56,181.4917,Bearish,★★☆☆☆ →,-12.27,0.0,-7.8,No,Not expected,Not imminent,2.4,Increasing,0.06,-12.27,-4.2297,-1.081,-3.1487,14.79,17.84,118.3587,207.0357,185.274,163.5123,Above VWAP,166.16,High,,39.0,,-
META,Communication Services,597.69,-0.72,18.84,24.7,Oversold,4.11,646.9648,Bearish,★★☆☆☆ ↑,-4.72,0.0,-7.62,No,Not expected,Not imminent,2.1,Increasing,0.01,-4.72,-25.1939,-24.3937,-0.8002,9.05,7.18,652.2518,776.4846,660.1525,543.8204,Balanced metrics,596.72,Low,,27.0,,-
SHOP,Technology,140.45,0.37,18.54,33.33,Neutral,5.86,155.7528,Bearish,★★☆☆☆ →,-12.73,0.0,-9.83,No,Not expected,Not imminent,2.1,Increasing,0.05,-12.73,-5.969,-2.8135,-3.1555,8.28,10.32,118.4365,186.5218,161.746,136.9702,Above VWAP,141.61,High,,40.0,,-
HD,Consumer Cyclical,336.54,-6.0,15.5,18.22,Oversold,2.46,371.4548,Bearish,★★☆☆☆ ↑,-12.15,0.0,-9.4,No,Not expected,Not imminent,1.8,Increasing,0.0,-12.15,-8.7047,-5.4595,-3.2452,5.41,11.51,379.7955,398.677,374.2565,349.836,Balanced metrics,334.77,Low,,38.0,,-
AMZN,Consumer Cyclical,222.55,-4.43,15.23,40.49,Neutral,3.96,235.2908,Bearish,★★☆☆☆ →,-10.74,0.0,-5.41,No,Not expected,Not imminent,1.9,Increasing,0.06,-10.74,-0.3322,3.32,-3.6522,20.63,33.36,214.9303,259.2801,236.3605,213.4409,Above VWAP,223.94,Low,,37.0,,-
SEDG,Technology,34.8,1.55,13.05,44.88,Neutral,12.63,37.7923,Bearish,★★☆☆☆ →,9.37,0.0,-7.92,No,Not expected,Not imminent,2.2,Increasing,0.11,9.37,-0.4961,0.306,-0.8021,26.3,33.25,22.2615,45.2381,37.859,30.4799,Healthy momentum; Above VWAP,35.97,High,,3.0,,-
CELH,Consumer Defensive,40.64,1.2,11.84,25.66,Oversold,9.05,50.0762,Bearish,★☆☆☆☆ ↑,-31.77,0.0,-18.84,No,Not expected,Not imminent,2.4,Increasing,0.03,-31.77,-4.8204,-3.8973,-0.9231,5.67,9.94,38.3466,71.5746,52.9435,34.3124,Above VWAP,40.8,High,,44.0,,-
