Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Future Pred (5d),Risk Indicator,notes,Leadership Rank,Tier,Rank Change
MNST,Consumer Defensive,72.22,-0.11,68.29,62.36,Neutral,2.45,70.1743,Bullish,★★★★☆ →,8.91,0.0,2.92,No,Not expected,Not imminent,2.0,Increasing,0.33,8.91,1.0848,0.7953,0.2895,91.57,89.57,59.4082,74.0496,69.5005,64.9514,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,72.17,Low,,110.5,,New
TNDM,Healthcare,19.5,4.06,68.26,70.17,Overbought,7.09,16.8382,Bullish,★★★★☆ ↓,46.29,0.0,15.81,No,Likely soon,Imminent,1.8,Increasing,0.0,46.29,1.1129,0.8417,0.2712,90.83,90.22,19.3575,20.0996,16.297,12.4944,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,19.57,High,,16.0,,New
SQQQ,Unknown,80.92,435.19,68.17,96.97,Overbought,6.76,20.6603,Bullish,★★★★☆ ↓,466.67,0.0,291.67,Possible,Likely soon,Imminent,1.7,Increasing,1.0,466.67,7.6156,1.5379,6.0777,88.72,83.76,23.3519,47.24,17.213,-12.814,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,66.99,High,,2.0,,-
MBX,Healthcare,27.03,-1.31,68.15,73.08,Overbought,8.16,23.1741,Bullish,★★★★☆ ↓,9.26,0.0,16.64,No,Likely soon,Not imminent,2.4,Increasing,0.5,9.26,1.954,1.9216,0.0324,88.75,89.9,16.2052,29.3499,22.9505,16.5511,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,26.96,High,,106.0,,-
SPXU,Unknown,57.76,318.25,68.08,97.23,Overbought,6.29,17.4658,Bullish,★★★★☆ ↓,333.31,0.0,230.7,Possible,Likely soon,Imminent,1.6,Increasing,1.0,333.31,5.0901,1.0305,4.0596,87.4,82.11,17.6373,35.2593,15.204,-4.8513,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,53.93,High,,5.0,,-
AMGN,Healthcare,336.07,-1.85,68.05,67.93,Neutral,2.83,322.7317,Bullish,★★★★☆ →,6.49,0.0,4.13,No,Not expected,Not imminent,2.0,Increasing,0.33,6.49,10.1386,9.7053,0.4333,90.89,92.26,285.1879,359.0287,317.058,275.0873,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,336.72,Low,,154.0,,-
TJX,Consumer Cyclical,148.07,1.55,67.74,64.81,Neutral,1.91,144.62,Bullish,★★★★☆ →,3.29,0.0,2.39,No,Not expected,Not imminent,2.1,Increasing,1.0,3.29,1.1111,0.9202,0.1909,70.27,71.47,128.2092,148.8552,143.9859,139.1167,Recent high; Bullish MACD; Above VWAP; Above BB Middle,147.75,Low,,281.0,,-
SQM,Basic Materials,60.52,-4.09,67.69,71.95,Overbought,5.28,52.6735,Bullish,★★★★☆ ↓,30.8,0.0,14.9,No,Likely soon,Not imminent,1.7,Increasing,0.5,30.8,3.8517,2.733,1.1188,85.17,86.51,41.0703,62.5104,51.095,39.6796,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,60.58,High,,21.0,,-
SDS,Unknown,75.85,415.29,67.61,98.52,Overbought,6.23,20.1478,Bullish,★★★★☆ ↓,428.2,0.0,276.47,Possible,Likely soon,Imminent,1.6,Increasing,1.0,428.2,6.9476,1.4047,5.543,87.71,82.85,17.2225,44.8107,17.186,-10.4387,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,94.56,High,,3.0,,-
FRO,Energy,24.99,-0.83,67.51,57.02,Neutral,3.18,24.4902,Bullish,★★★★☆ →,5.35,0.0,2.04,No,Not expected,Not imminent,1.8,Increasing,0.33,5.35,0.4109,0.3695,0.0414,79.01,84.09,18.0635,25.9434,24.4435,22.9436,Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,24.97,Low,,183.0,,-
TRV,Financial Services,287.85,0.83,67.23,64.86,Neutral,1.75,280.7077,Bullish,★★★★☆ →,4.2,0.0,2.54,No,Not expected,Not imminent,1.8,Increasing,1.0,4.2,3.6009,3.2223,0.3786,85.22,83.18,258.9224,294.0792,278.3745,262.6698,Strong trend; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,287.57,Low,,240.0,,-
CNQ,Energy,33.97,-0.09,67.22,68.46,Neutral,2.43,32.5914,Bullish,★★★★☆ →,7.88,0.0,4.23,No,Not expected,Not imminent,2.1,Increasing,0.33,7.88,0.6351,0.4266,0.2085,88.08,89.61,30.5818,34.2158,32.3435,30.4712,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,33.93,Low,,128.0,,-
COGT,Healthcare,34.7,-0.69,67.15,81.55,Overbought,10.64,26.3958,Bullish,★★★★☆ ↓,135.73,0.0,31.46,Possible,Likely soon,Not imminent,1.9,Increasing,0.11,135.73,4.6465,3.9763,0.6702,90.42,89.42,12.7191,42.7085,23.741,4.7735,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,34.66,High,,8.0,,-
CSCO,Technology,75.44,-3.76,67.03,57.62,Neutral,3.0,74.1336,Bullish,★★★★☆ →,6.19,0.0,1.76,No,Not expected,Not imminent,2.1,Increasing,0.5,6.19,1.5448,1.3583,0.1865,71.78,77.81,63.7318,79.0909,73.7545,68.4181,Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,76.0,Low,,162.0,,-
DTM,Energy,116.35,1.02,67.0,62.37,Neutral,2.47,112.9345,Bullish,★★★★☆ →,4.23,0.0,3.02,No,Not expected,Not imminent,1.9,Increasing,1.0,4.23,1.3849,1.203,0.1819,74.58,77.17,100.8239,118.8919,111.8375,104.7831,Strong trend; Recent high; Bullish MACD; Above VWAP; Above BB Middle,116.07,Low,,234.5,,-
CPRI,Consumer Cyclical,22.41,1.63,66.96,58.49,Neutral,4.69,21.7006,Bullish,★★★★☆ →,4.23,0.0,3.27,No,Not expected,Not imminent,2.1,Increasing,0.0,4.23,0.1854,0.1335,0.0519,76.77,74.4,19.6972,22.857,21.6955,20.534,Strong trend; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,22.3,Low,,234.5,,-
MH,Consumer Defensive,16.63,-1.54,66.9,73.23,Overbought,5.66,13.7977,Bullish,★★★★☆ ↓,47.95,0.0,20.53,No,Likely soon,Not imminent,1.9,Increasing,0.01,47.95,1.2498,0.6568,0.5929,94.64,90.18,14.349,17.3647,12.9235,8.4823,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,16.9,High,,15.0,,-
URGN,Healthcare,24.84,-1.7,66.9,66.28,Neutral,7.77,22.4038,Bullish,★★★★☆ →,5.52,0.0,10.87,No,Likely soon,Not imminent,1.9,Increasing,0.5,5.52,1.2501,1.2214,0.0287,84.85,82.32,12.8835,26.4712,22.178,17.8848,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,25.03,High,,179.0,,-
EYPT,Healthcare,13.64,-4.48,66.84,59.4,Neutral,8.26,12.5184,Bullish,★★★★☆ →,23.1,0.0,8.96,No,Likely soon,Not imminent,2.3,Increasing,0.5,23.1,0.4462,0.0875,0.3587,86.74,85.6,9.3893,14.1278,12.231,10.3342,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,13.58,High,,37.0,,-
NYT,Communication Services,63.53,-0.35,66.74,69.7,Neutral,2.3,61.0979,Bullish,★★★★☆ →,5.92,0.0,3.98,No,Not expected,Not imminent,2.3,Increasing,0.12,5.92,1.5732,1.533,0.0403,88.19,87.31,53.8953,66.6655,60.3465,54.0275,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,63.47,Low,,171.0,,-
LLY,Healthcare,1043.29,-0.6,66.36,81.58,Overbought,3.23,955.8978,Bullish,★★★★☆ ↓,11.45,0.0,9.14,Possible,Likely soon,Not imminent,2.4,Increasing,0.5,11.45,47.3663,43.7623,3.604,95.22,95.49,786.713,1106.0592,936.4888,766.9184,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,1043.87,High,,84.0,,-
XLV,Unknown,151.42,-0.6,66.3,68.63,Neutral,1.32,148.7321,Bullish,★★★★☆ →,3.75,0.0,1.81,No,Not expected,Not imminent,1.9,Increasing,0.11,3.75,1.8895,1.7936,0.0959,79.54,79.66,138.2366,154.9257,148.053,141.1803,Bullish MACD; Above VWAP; Above BB Middle,151.45,Low,,263.0,,-
OUT,Real Estate,21.92,-0.81,66.3,71.92,Overbought,3.81,20.1812,Bullish,★★★★☆ ↓,24.4,0.0,8.62,No,Likely soon,Not imminent,1.8,Increasing,0.33,24.4,1.036,0.8566,0.1794,91.6,93.15,17.2579,23.6224,19.5105,15.3986,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,21.94,High,,31.0,,-
CELC,Healthcare,94.0,-0.24,66.26,77.04,Overbought,5.11,81.0026,Bullish,★★★★☆ ↓,26.68,0.0,16.05,Possible,Likely soon,Not imminent,2.0,Increasing,0.5,26.68,6.4751,5.7627,0.7124,86.13,86.45,43.0953,96.9275,80.8143,64.701,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,95.78,High,,25.0,,-
JNJ,Healthcare,203.07,0.28,66.13,78.91,Overbought,1.53,193.9507,Bullish,★★★★☆ ↓,8.61,0.0,4.7,Possible,Not expected,Not imminent,2.2,Increasing,1.0,8.61,3.5527,2.0804,1.4723,95.1,95.24,161.7369,203.416,191.889,180.362,Strong trend; Healthy momentum; Recent high; Bullish MACD; Above VWAP; Above BB Middle,204.34,High,,117.0,,-
NVRI,Industrials,13.57,1.65,66.09,62.23,Neutral,4.93,12.9268,Bullish,★★★★☆ →,10.96,0.0,4.98,No,Not expected,Not imminent,2.1,Increasing,1.0,10.96,0.2483,0.1827,0.0656,80.81,79.62,9.2016,13.9777,12.845,11.7123,Strong trend; Healthy momentum; Recent high; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,13.61,Low,,87.0,,-
SU,Energy,44.67,-0.69,65.89,69.51,Neutral,2.42,42.7755,Bullish,★★★★☆ →,6.38,0.0,4.43,No,Not expected,Not imminent,2.2,Increasing,0.33,6.38,1.1501,0.984,0.1661,91.93,93.05,37.9199,46.5206,42.1335,37.7464,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,44.62,Low,,157.0,,-
LLYX,Unknown,25.04,-1.61,65.72,80.28,Overbought,6.02,21.4368,Bullish,★★★★☆ ↓,22.44,0.0,16.81,Possible,Likely soon,Not imminent,2.2,Increasing,0.5,22.44,1.9784,1.7955,0.1829,94.08,94.76,14.6799,27.6653,20.5715,13.4777,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,25.1,High,,40.0,,-
BITI,Unknown,23.84,3.47,65.63,73.99,Overbought,3.78,20.8544,Bullish,★★★★☆ ↓,16.18,0.0,14.32,No,Likely soon,Imminent,2.0,Increasing,0.0,16.18,1.0578,0.7151,0.3427,93.77,93.86,20.9207,23.5805,20.3927,17.2048,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,23.36,High,,56.0,,-
CDP,Real Estate,29.64,-0.27,65.52,63.17,Neutral,1.84,28.8721,Bullish,★★★★☆ →,2.6,0.0,2.66,No,Not expected,Not imminent,1.7,Increasing,0.0,2.6,0.2784,0.1802,0.0982,90.62,86.75,27.9305,29.914,28.668,27.422,Strong trend; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,29.54,Low,,342.5,,-
ALL,Financial Services,211.74,0.86,65.47,64.63,Neutral,2.05,204.7303,Bullish,★★★★☆ →,6.93,0.0,3.42,No,Not expected,Not imminent,1.9,Increasing,0.02,6.93,3.5632,2.5993,0.9639,82.06,81.94,196.8258,218.333,200.948,183.563,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,211.04,Low,,151.0,,-
LTM,Industrials,46.37,-3.62,65.36,56.58,Neutral,3.48,45.1157,Bullish,★★★★☆ →,6.3,0.0,2.78,No,Not expected,Not imminent,2.2,Increasing,0.01,6.3,0.556,0.2277,0.3283,71.85,62.1,41.1646,46.9456,44.8825,42.8194,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,46.56,Low,,158.0,,-
TRP,Energy,54.26,-0.73,65.33,60.8,Neutral,1.96,53.0718,Bullish,★★★★☆ →,7.55,0.0,2.24,No,Not expected,Not imminent,2.1,Increasing,0.14,7.55,0.8143,0.6149,0.1994,83.96,85.98,48.2796,56.3012,52.23,48.1588,Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,54.35,Low,,138.0,,-
REGN,Healthcare,737.0,4.87,65.31,74.26,Overbought,3.2,668.3063,Bullish,★★★★☆ ↓,13.93,0.0,10.28,No,Likely soon,Imminent,2.2,Increasing,0.0,13.93,26.9111,22.7867,4.1244,86.69,87.88,610.2262,744.1305,663.2115,582.2925,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,727.3,High,,64.0,,-
RVMD,Healthcare,69.88,-0.92,65.18,80.71,Overbought,3.81,63.0111,Bullish,★★★★☆ ↓,13.85,0.0,10.9,Possible,Likely soon,Not imminent,1.8,Increasing,0.33,13.85,3.671,3.3438,0.3273,90.88,93.85,43.1957,72.4074,62.545,52.6826,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,70.3,High,,66.0,,-
SOLV,Healthcare,79.51,2.85,65.11,74.39,Overbought,2.77,73.743,Bullish,★★★★☆ ↓,19.96,0.0,7.82,No,Not expected,Imminent,1.8,Increasing,0.0,19.96,1.9744,1.0251,0.9493,92.64,95.05,72.5386,79.5919,72.246,64.9001,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,79.15,High,,43.0,,-
HDB,Financial Services,36.88,1.15,64.89,56.59,Neutral,1.59,36.4104,Bullish,★★★★☆ →,3.33,0.0,1.29,No,Not expected,Not imminent,1.8,Increasing,0.01,3.33,0.1699,0.138,0.0318,73.01,74.52,33.9033,37.336,36.4915,35.647,Bullish MACD; Above VWAP; Above BB Middle,36.84,Low,,279.5,,-
EPD,Energy,31.89,0.54,64.79,62.53,Neutral,1.79,31.3049,Bullish,★★★★☆ →,2.97,0.0,1.87,No,Not expected,Not imminent,2.1,Increasing,0.0,2.97,0.3013,0.2648,0.0365,71.48,73.1,30.5862,32.3184,31.1623,30.0062,Bullish MACD; Above VWAP; Above BB Middle,31.87,Low,,310.5,,-
SBIT,Unknown,47.36,6.98,64.68,74.42,Overbought,6.67,36.7988,Bullish,★★★★☆ ↓,33.63,0.0,28.7,No,Likely soon,Imminent,1.9,Increasing,0.0,33.63,3.5941,2.3117,1.2825,93.13,93.25,40.6471,45.9284,35.1569,24.3853,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,44.95,High,,18.0,,-
WMT,Consumer Defensive,107.11,6.46,64.37,63.01,Neutral,1.94,103.1108,Bullish,★★★★☆ →,5.34,0.0,3.88,No,Not expected,Not imminent,2.2,Increasing,0.03,5.34,0.0878,-0.3039,0.3917,58.37,59.82,95.7846,105.984,102.783,99.582,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,106.52,Low,,184.5,,-
HAE,Healthcare,75.12,-0.09,64.25,88.03,Overbought,4.35,65.619,Bullish,★★★★☆ ↓,11.94,0.0,14.48,Possible,Likely soon,Not imminent,2.5,Increasing,0.0,11.94,5.4862,5.0884,0.3978,96.93,96.84,63.8904,85.4359,62.5435,39.6511,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,75.18,High,,77.0,,-
LGN,Industrials,40.96,-7.81,64.21,56.6,Neutral,9.01,38.6079,Bullish,★★★★☆ →,12.1,0.0,6.09,No,Not expected,Not imminent,1.9,Increasing,0.33,12.1,1.5959,1.0968,0.4992,80.2,79.76,33.9348,45.0218,38.9808,32.9397,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,40.32,High,,76.0,,-
AMTM,Industrials,24.38,-4.47,64.14,58.77,Neutral,4.95,22.8419,Bullish,★★★★☆ →,11.89,0.0,6.73,No,Not expected,Not imminent,1.8,Increasing,0.01,11.89,0.34,-0.0152,0.3552,59.8,40.04,21.6398,24.4036,22.4705,20.5374,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,24.15,Low,,78.0,,-
FANG,Energy,146.25,-1.64,64.12,53.86,Neutral,3.33,144.6042,Bullish,★★★★☆ →,4.61,0.0,1.14,No,Not expected,Not imminent,2.0,Increasing,0.0,4.61,1.6184,1.1744,0.444,75.39,81.2,145.6077,150.8904,143.6297,136.3691,Bullish MACD; Above VWAP; Above BB Middle,146.23,Low,,220.0,,-
MDT,Healthcare,99.35,-0.99,63.95,66.85,Neutral,2.04,95.5655,Bullish,★★★★☆ →,10.32,0.0,3.96,No,Not expected,Not imminent,2.3,Increasing,0.33,10.32,1.7228,0.7569,0.9659,82.33,85.64,87.8171,100.8279,94.018,87.2081,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,99.41,Low,,94.0,,-
TIGO,Communication Services,52.07,-2.8,63.95,58.94,Neutral,4.06,50.0826,Bullish,★★★★☆ →,9.02,0.0,3.97,No,Not expected,Not imminent,2.4,Increasing,0.33,9.02,1.5959,1.1657,0.4302,79.31,87.55,36.3329,55.0466,49.321,43.5954,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,52.56,Low,,108.0,,-
GLL,Unknown,29.22,100.0,63.92,87.37,Overbought,5.28,16.1744,Bullish,★★★★☆ ↓,90.23,0.0,80.66,Possible,Likely soon,Imminent,1.4,Increasing,0.0,90.23,1.5104,0.1728,1.3376,63.75,54.79,18.4544,22.0944,15.595,9.0956,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,28.81,High,,11.0,,-
ALB,Basic Materials,116.42,-7.37,63.88,62.69,Neutral,6.22,106.9567,Bullish,★★★★☆ →,27.57,0.0,8.85,No,Likely soon,Not imminent,2.0,Increasing,0.5,27.57,6.625,4.9603,1.6647,85.8,85.99,77.3271,126.1647,104.3265,82.4883,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,116.81,High,,24.0,,-
BIIB,Healthcare,168.18,0.15,63.87,69.65,Neutral,2.98,159.1757,Bullish,★★★★☆ →,7.3,0.0,5.66,No,Not expected,Not imminent,1.9,Increasing,0.33,7.3,4.629,3.8431,0.7859,90.04,90.44,139.49,172.1766,157.342,142.5074,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,167.99,Low,,145.0,,-
LABU,Unknown,132.83,-1.52,63.83,59.79,Neutral,7.45,126.495,Bullish,★★★★☆ →,11.8,0.0,5.01,No,Not expected,Not imminent,2.0,Increasing,0.33,11.8,4.3382,4.2585,0.0797,78.03,83.25,73.2632,141.5633,127.015,112.4667,Strong trend; Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,133.09,High,,80.0,,-
SCO,Unknown,19.08,1.71,63.76,57.48,Neutral,3.05,18.4207,Bullish,★★★★☆ →,3.19,0.0,3.58,No,Not expected,Imminent,1.7,Increasing,0.01,3.19,0.1048,0.0301,0.0747,69.42,57.12,17.5892,19.0648,18.3025,17.5402,Strong trend; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,19.1,Low,,288.0,,-
